"TABLE_NAME";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH"
"AUX_UBIC_PICKING";"UPI_AREPIC";"VARCHAR2";"2"
"AUX_UBIC_PICKING";"UPI_AREREP";"VARCHAR2";"2"
"AUX_UBIC_PICKING";"UPI_ALTPAL";"VARCHAR2";"2"
"AUX_UBIC_PICKING";"UPI_DRIVIN";"VARCHAR2";"1"
"AUX_UBIC_PICKING";"UPI_CAPUBI";"NUMBER";"22"
"AUX_UBIC_PICKING";"UPI_PALUBI";"NUMBER";"22"
"AUX_UBIC_PICKING";"UPI_VALUBI";"VARCHAR2";"1"
"AUX_UBIC_PICKING";"UPI_VALSAL";"VARCHAR2";"1"
"AUX_UBIC_PICKING";"UPI_SITUBI";"VARCHAR2";"2"
"AUX_UBIC_PICKING";"UPI_INDEMP";"VARCHAR2";"1"
"AUX_UBIC_PICKING";"AUP_INDULT";"VARCHAR2";"1"
"AUX_UBIC_PICKING";"AUP_NUMORI";"NUMBER";"22"
"AUX_UBIC_PICKING";"AUP_NUMDES";"NUMBER";"22"
"AUX_UBIC_PICKING";"UPI_ARTICU";"VARCHAR2";"7"
"AUX_UBIC_PICKING";"UPI_VARIA1";"VARCHAR2";"3"
"AUX_UBIC_PICKING";"UPI_VARIA2";"VARCHAR2";"2"
"AUX_UBIC_PICKING";"UPI_VARLOG";"NUMBER";"22"
"AUX_UBIC_PICKING";"UPI_PROPIE";"NUMBER";"22"
"AUX_UBIC_PICKING";"UPI_ANCPAL";"VARCHAR2";"2"
"CABEC_CARGA";"CCA_MATRIC";"VARCHAR2";"10"
"CABEC_CARGA";"CCA_SITCAR";"VARCHAR2";"2"
"CABEC_DEVCLI";"CDC_CODIGO";"NUMBER";"22"
"CABEC_DEVCLI";"CDC_ALMACE";"VARCHAR2";"3"
"CABEC_DEVCLI";"CDC_NUMDOC";"VARCHAR2";"10"
"CABEC_DEVCLI";"CDC_CLIENT";"NUMBER";"22"
"CABEC_DEVCLI";"CDC_FECDEV";"DATE";"7"
"CABEC_DEVCLI";"CDC_OPEAUT";"NUMBER";"22"
"CABEC_DEVCLI";"CDC_OPEVER";"NUMBER";"22"
"CABEC_DEVCLI";"CDC_INSTAL";"VARCHAR2";"2"
"CABEC_DEVCLI";"CDC_MUELLE";"NUMBER";"22"
"CABEC_DEVCLI";"CDC_SITCAB";"VARCHAR2";"2"
"CABEC_DEVCLI";"CDC_ORCADE";"NUMBER";"22"
"CABEC_DEVCLI";"CDC_PROPIE";"NUMBER";"22"
"CABEC_DEVPRO";"CDP_CODIGO";"NUMBER";"22"
"CABEC_DEVPRO";"CDP_ALMACE";"VARCHAR2";"3"
"CABEC_DEVPRO";"CDP_NUMDOC";"VARCHAR2";"10"
"CABEC_DEVPRO";"CDP_PROVEE";"NUMBER";"22"
"CABEC_DEVPRO";"CDP_FECDEV";"DATE";"7"
"CABEC_DEVPRO";"CDP_OPEDEV";"NUMBER";"22"
"CABEC_DEVPRO";"CDP_INSTAL";"VARCHAR2";"2"
"CABEC_DEVPRO";"CDP_MUELLE";"NUMBER";"22"
"CABEC_DEVPRO";"CDP_TERMIN";"NUMBER";"22"
"CABEC_DEVPRO";"CDP_SITCAB";"VARCHAR2";"2"
"CABEC_DEVPRO";"CDP_PROPIE";"NUMBER";"22"
"CABEC_ENTREGA";"CEN_NUMENT";"NUMBER";"22"
"CABEC_ENTREGA";"CEN_ALMACE";"VARCHAR2";"3"
"CABEC_ENTREGA";"CEN_PEDIDO";"VARCHAR2";"8"
"CABEC_ENTREGA";"CEN_MATRIC";"VARCHAR2";"10"
"CABEC_ENTREGA";"CEN_SITCAB";"VARCHAR2";"2"
"CABEC_ENTREGA";"CEN_ALBARA";"VARCHAR2";"17"
"CABEC_ENTREGA";"CEN_PROVEE";"NUMBER";"22"
"CABEC_ENTREGA";"CEN_FECINI";"DATE";"7"
"CABEC_ENTREGA";"CEN_FECFIN";"DATE";"7"
"CABEC_ENTREGA";"CEN_RECEPC";"NUMBER";"22"
"CABEC_ENTREGA";"CEN_VERIFI";"NUMBER";"22"
"CABEC_ENTREGA";"CEN_COMENT";"VARCHAR2";"40"
"CABEC_ENTREGA";"CEN_PROPIE";"NUMBER";"22"
"CABEC_PEDAGR";"CPA_PEDIDO";"VARCHAR2";"8"
"CABEC_PEDAGR";"CPA_DIVPED";"VARCHAR2";"1"
"CABEC_PEDAGR";"CPA_ALMACE";"VARCHAR2";"3"
"CABEC_PEDAGR";"CPA_CLIENT";"NUMBER";"22"
"CABEC_PEDAGR";"CPA_USUARI";"NUMBER";"22"
"CABEC_PEDAGR";"CPA_INDREP";"VARCHAR2";"1"
"CABEC_PEDAGR";"CPA_SITPED";"VARCHAR2";"2"
"CABEC_PEDAGR";"CPA_INDPRO";"VARCHAR2";"1"
"CABEC_PEDAGR";"CPA_PROPIE";"NUMBER";"22"
"CABEC_PEDCOM";"CPC_PEDIDO";"VARCHAR2";"8"
"CABEC_PEDCOM";"CPC_TIPPED";"VARCHAR2";"2"
"CABEC_PEDCOM";"CPC_PROVEE";"NUMBER";"22"
"CABEC_PEDCOM";"CPC_ALMACE";"VARCHAR2";"3"
"CABEC_PEDCOM";"CPC_AREDES";"VARCHAR2";"2"
"CABEC_PEDCOM";"CPC_TPENTR";"VARCHAR2";"1"
"CABEC_PEDCOM";"CPC_NUMPAL";"NUMBER";"22"
"CABEC_PEDCOM";"CPC_TOTLIN";"NUMBER";"22"
"CABEC_PEDCOM";"CPC_SITPED";"VARCHAR2";"2"
"CABEC_PEDCOM";"CPC_FECASI";"DATE";"7"
"CABEC_PEDCOM";"CPC_ARDEPL";"VARCHAR2";"2"
"CABEC_PEDCOM";"CPC_TPENPL";"VARCHAR2";"1"
"CABEC_PEDCOM";"CPC_AGENCI";"NUMBER";"22"
"CABEC_PEDCOM";"CPC_AGENPL";"NUMBER";"22"
"CABEC_PEDCOM";"CPC_ENTFOR";"VARCHAR2";"1"
"CABEC_PEDCOM";"CPC_ENTPRO";"VARCHAR2";"1"
"CABEC_PEDCOM";"CPC_USUARI";"VARCHAR2";"10"
"CABEC_PEDCOM";"CPC_PROPIE";"NUMBER";"22"
"CABEC_PEDCOM";"CPC_OBSERV";"VARCHAR2";"200"
"CABEC_PEDCOM";"CPC_FECCON";"DATE";"7"
"CABEC_PEDVEN";"CPV_PEDIDO";"VARCHAR2";"8"
"CABEC_PEDVEN";"CPV_DIVPED";"VARCHAR2";"1"
"CABEC_PEDVEN";"CPV_ALMACE";"VARCHAR2";"3"
"CABEC_PEDVEN";"CPV_CLIENT";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_FECTRA";"DATE";"7"
"CABEC_PEDVEN";"CPV_SITPED";"VARCHAR2";"2"
"CABEC_PEDVEN";"CPV_DOCUNE";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_TIPPED";"VARCHAR2";"2"
"CABEC_PEDVEN";"CPV_REDOND";"VARCHAR2";"1"
"CABEC_PEDVEN";"CPV_PORRED";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_CODRUT";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_INSTAL";"VARCHAR2";"2"
"CABEC_PEDVEN";"CPV_MUELLE";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_FECSER";"DATE";"7"
"CABEC_PEDVEN";"CPV_FECINI";"DATE";"7"
"CABEC_PEDVEN";"CPV_USUARI";"VARCHAR2";"10"
"CABEC_PEDVEN";"CPV_COMENT";"VARCHAR2";"40"
"CABEC_PEDVEN";"CPV_NUMPAL";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_NUMCAR";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_PESOPC";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_PESOPK";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_VOLUPC";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_VOLUPK";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_TIPCON";"VARCHAR2";"2"
"CABEC_PEDVEN";"CPV_ORDRUT";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_FECPRO";"DATE";"7"
"CABEC_PEDVEN";"CPV_SERFRA";"VARCHAR2";"1"
"CABEC_PEDVEN";"CPV_LIMCAR";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_DEMSER";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_PROPIE";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_DIRENT";"VARCHAR2";"200"
"CABEC_PEDVEN";"CPV_USRVAL";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_VALCON";"VARCHAR2";"1"
"CABEC_PEDVEN";"CPV_TIPSAL";"VARCHAR2";"2"
"CABEC_PEDVEN";"CPV_PRIORI";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_SECSGL";"NUMBER";"22"
"CABEC_PEDVEN";"CPV_TIPEXT";"VARCHAR2";"1"
"CABEC_TRANSFOR";"CTR_CODIGO";"VARCHAR2";"7"
"CABEC_TRANSFOR";"CTR_ALMACE";"VARCHAR2";"3"
"CABEC_TRANSFOR";"CTR_ESCAND";"VARCHAR2";"7"
"CABEC_TRANSFOR";"CTR_OPERAR";"NUMBER";"22"
"CABEC_TRANSFOR";"CTR_FECTRA";"DATE";"7"
"CAMIONES";"CAM_MATRIC";"VARCHAR2";"10"
"CAMIONES";"CAM_TIPCAM";"VARCHAR2";"2"
"CAMIONES";"CAM_MARMOD";"VARCHAR2";"40"
"CAMIONES";"CAM_TRANSP";"NUMBER";"22"
"CAMIONES";"CAM_CONDUC";"NUMBER";"22"
"CAMIONES";"CAM_TIPLIC";"VARCHAR2";"2"
"CAMIONES";"CAM_CARMAX";"NUMBER";"22"
"CAMIONES";"CAM_PESMAX";"NUMBER";"22"
"CAMIONES";"CAM_CAPMAX";"NUMBER";"22"
"CAMIONES";"CAM_CAPPAL";"NUMBER";"22"
"CAMIONES";"CAM_ACOMPA";"NUMBER";"22"
"CAMIONES";"CAM_SITCAM";"VARCHAR2";"2"
"CAPAC_CARRET";"CRC_CODIG1";"VARCHAR2";"1"
"CAPAC_CARRET";"CRC_CODIG2";"VARCHAR2";"1"
"CAPAC_CARRET";"CRC_TIPCONT";"VARCHAR2";"2"
"CAPAC_CARRET";"CRC_CAPACI";"NUMBER";"22"
"CAPAC_PILA";"CPL_ALMACE";"VARCHAR2";"3"
"CAPAC_PILA";"CPL_PASILL";"VARCHAR2";"3"
"CAPAC_PILA";"CPL_COLUMN";"NUMBER";"22"
"CAPAC_PILA";"CPL_ALTURA";"NUMBER";"22"
"CAPAC_PILA";"CPL_ALTPAL";"VARCHAR2";"2"
"CAPAC_PILA";"CPL_CAPPAL";"NUMBER";"22"
"CARDEF_ARTICULOS";"ALMACE";"VARCHAR2";"3"
"CARDEF_ARTICULOS";"TIPART";"VARCHAR2";"3"
"CARDEF_ARTICULOS";"UNIMED";"VARCHAR2";"1"
"CARDEF_ARTICULOS";"IPALC";"VARCHAR2";"1"
"CARDEF_ARTICULOS";"CLACAD";"VARCHAR2";"2"
"CARDEF_ARTICULOS";"INDCAD";"VARCHAR2";"1"
"CARDEF_ARTICULOS";"LOTEOB";"VARCHAR2";"1"
"CARDEF_ARTICULOS";"AENPRE";"VARCHAR2";"2"
"CARDEF_ARTICULOS";"TIPENT";"VARCHAR2";"1"
"CARDEF_ARTICULOS";"PORCTO";"NUMBER";"22"
"CARDEF_ARTICULOS";"TIPETI";"VARCHAR2";"2"
"CARDEF_ARTICULOS";"NUMETI";"NUMBER";"22"
"CARDEF_ARTICULOS";"TEMREC";"VARCHAR2";"2"
"CARDEF_ARTICULOS";"POREXC";"NUMBER";"22"
"CARDEF_ARTICULOS";"PASCOV";"VARCHAR2";"3"
"CARDEF_ARTICULOS";"COLCOV";"NUMBER";"22"
"CARDEF_ARTICULOS";"ALTCOV";"NUMBER";"22"
"CARDEF_ARTICULOS";"PASDRI";"VARCHAR2";"3"
"CARDEF_ARTICULOS";"COLDRI";"NUMBER";"22"
"CARDEF_ARTICULOS";"ALTDRI";"NUMBER";"22"
"CARDEF_ARTICULOS";"IDRIVE";"VARCHAR2";"1"
"CARDEF_ARTICULOS";"TOLDRI";"NUMBER";"22"
"CARDEF_ARTICULOS";"TEMALM";"VARCHAR2";"2"
"CARDEF_ARTICULOS";"SECPRE";"VARCHAR2";"2"
"CARRETILLAS";"CAR_CODIGO";"VARCHAR2";"4"
"CARRETILLAS";"CAR_TPCAR1";"VARCHAR2";"1"
"CARRETILLAS";"CAR_TPCAR2";"VARCHAR2";"1"
"CLASE_CADUC";"CCD_CODIGO";"VARCHAR2";"2"
"CLASE_CADUC";"CCD_VIDUTI";"NUMBER";"22"
"CLASE_CADUC";"CCD_LIMENT";"NUMBER";"22"
"CLASE_CADUC";"CCD_PRIAVI";"NUMBER";"22"
"CLASE_CADUC";"CCD_SEGAVI";"NUMBER";"22"
"CLASE_CADUC";"CCD_COMENT";"VARCHAR2";"40"
"CLASE_CADUC";"CCD_MVIDUT";"NUMBER";"22"
"CLIENTES";"CLI_CODIGO";"NUMBER";"22"
"CLIENTES";"CLI_RAZSOC";"VARCHAR2";"40"
"CLIENTES";"CLI_NOMBRE";"VARCHAR2";"40"
"CLIENTES";"CLI_NOMCTO";"VARCHAR2";"15"
"CLIENTES";"CLI_TIPCLI";"VARCHAR2";"2"
"CLIENTES";"CLI_DIRECC";"VARCHAR2";"40"
"CLIENTES";"CLI_LOCALI";"VARCHAR2";"40"
"CLIENTES";"CLI_PROVIN";"VARCHAR2";"40"
"CLIENTES";"CLI_CODPOS";"NUMBER";"22"
"CLIENTES";"CLI_COPAIS";"VARCHAR2";"40"
"CLIENTES";"CLI_TAMANO";"VARCHAR2";"1"
"CLIENTES";"CLI_CODRUT";"NUMBER";"22"
"CLIENTES";"CLI_ORDRUT";"NUMBER";"22"
"CLIENTES";"CLI_COMARC";"VARCHAR2";"1"
"CLIENTES";"CLI_ALBARA";"VARCHAR2";"1"
"CLIENTES";"CLI_TIEMTR";"NUMBER";"22"
"CLIENTES";"CLI_TOTCON";"NUMBER";"22"
"CLIENTES";"CLI_RESEXP";"VARCHAR2";"1"
"CLIENTES";"CLI_PERCON";"VARCHAR2";"40"
"CLIENTES";"CLI_TELEFO";"VARCHAR2";"40"
"CLIENTES";"CLI_NUMFAX";"NUMBER";"22"
"CLIENTES";"CLI_HODESE";"NUMBER";"22"
"CLIENTES";"CLI_HOHASE";"NUMBER";"22"
"CLIENTES";"CLI_TIPCON";"VARCHAR2";"2"
"CLIENTES";"CLI_TIPCAM";"VARCHAR2";"2"
"CLIENTES";"CLI_PTOOPE";"NUMBER";"22"
"CLIENTES";"CLI_PLARPK";"NUMBER";"22"
"CODBAR_ARTIC";"CBA_ARTICU";"VARCHAR2";"7"
"CODBAR_ARTIC";"CBA_CODIGO";"NUMBER";"22"
"CODBAR_ARTIC";"CBA_FECE13";"DATE";"7"
"COMP_ESCANDALLO";"CES_ALMACE";"VARCHAR2";"3"
"COMP_ESCANDALLO";"CES_CODIGO";"VARCHAR2";"7"
"COMP_ESCANDALLO";"CES_ARTICU";"VARCHAR2";"7"
"COMP_ESCANDALLO";"CES_VARIA1";"VARCHAR2";"3"
"COMP_ESCANDALLO";"CES_VARIA2";"VARCHAR2";"2"
"COMP_ESCANDALLO";"CES_VARLOG";"NUMBER";"22"
"COMP_ESCANDALLO";"CES_CANTID";"NUMBER";"22"
"COMP_ESCANDALLO";"CES_INDART";"VARCHAR2";"1"
"COMP_ESCANDALLO";"CES_PORCTO";"NUMBER";"22"
"COMP_ESCANDALLO";"CES_PROPIE";"NUMBER";"22"
"CONDUCTORES";"CON_CODIGO";"NUMBER";"22"
"CONDUCTORES";"CON_NOMBRE";"VARCHAR2";"40"
"CONDUCTORES";"CON_NOMCTO";"VARCHAR2";"15"
"CONDUCTORES";"CON_NUMDNI";"VARCHAR2";"10"
"CONDUCTORES";"CON_OCUPAC";"VARCHAR2";"2"
"CONDUCTORES";"CON_TIPCAR";"VARCHAR2";"2"
"CONDUCTORES";"CON_FECREN";"DATE";"7"
"CONTENEDORES";"CON_PEDIDO";"VARCHAR2";"8"
"CONTENEDORES";"CON_DIVPED";"VARCHAR2";"1"
"CONTENEDORES";"CON_CODIGO";"NUMBER";"22"
"CONTENEDORES";"CON_ALMACE";"VARCHAR2";"3"
"CONTENEDORES";"CON_NUMLIN";"NUMBER";"22"
"CONTENEDORES";"CON_NUMORD";"NUMBER";"22"
"CONTENEDORES";"CON_TPORME";"VARCHAR2";"2"
"CONTENEDORES";"CON_SITMED";"VARCHAR2";"2"
"CONTENEDORES";"CON_TIPCON";"VARCHAR2";"2"
"CONTENEDORES";"CON_PESMED";"NUMBER";"22"
"CONTENEDORES";"CON_VOLMED";"NUMBER";"22"
"CONTENEDORES";"CON_HOJRUT";"NUMBER";"22"
"DEDIC_NOPROD";"DNP_OPERAR";"NUMBER";"22"
"DEDIC_NOPROD";"DNP_TIPTAR";"VARCHAR2";"2"
"DEDIC_NOPROD";"DNP_COMENT";"VARCHAR2";"40"
"DEDIC_NOPROD";"DNP_FECINI";"DATE";"7"
"DEDIC_NOPROD";"DNP_FECFIN";"DATE";"7"
"DEDIC_NOPROD";"DNP_SITDED";"VARCHAR2";"2"
"DEPURACIONES_SGA";"DEP_CODIGO";"VARCHAR2";"40"
"DEPURACIONES_SGA";"DEP_NOMBRE";"VARCHAR2";"40"
"DEPURACIONES_SGA";"DEP_ALMACE";"VARCHAR2";"3"
"DEPURACIONES_SGA";"DEP_NORDEN";"NUMBER";"22"
"DEPURACIONES_SGA";"DEP_INDDEP";"VARCHAR2";"1"
"DEPURACIONES_SGA";"DEP_FECLAN";"DATE";"7"
"DEPURACIONES_SGA";"DEP_INTLAN";"NUMBER";"22"
"DEPURACIONES_SGA";"DEP_FECDEP";"DATE";"7"
"DEPURACIONES_SGA";"DEP_INTDEP";"NUMBER";"22"
"DEPURACIONES_SGA";"DEP_MAXREG";"NUMBER";"22"
"DEPURACIONES_SGA";"DEP_FECINI";"DATE";"7"
"DEPURACIONES_SGA";"DEP_TOTSEC";"NUMBER";"22"
"DEPURACIONES_SGA";"DEP_REGDEP";"NUMBER";"22"
"DEPURACIONES_SGA";"DEP_REGERR";"NUMBER";"22"
"DEPURACIONES_SGA";"DEP_OBSERV";"VARCHAR2";"4000"
"DEPURACIONES_SGA";"DEP_TXTINC";"VARCHAR2";"4000"
"DIA_PLMAEST";"DPM_AREDES";"VARCHAR2";"2"
"DIA_PLMAEST";"DPM_ALMACE";"VARCHAR2";"3"
"DIA_PLMAEST";"DPM_DIAPLA";"VARCHAR2";"1"
"DIA_PLMAEST";"DPM_PEDDIA";"NUMBER";"22"
"DIA_PLMAEST";"DPM_PALDIA";"NUMBER";"22"
"DIAS_FESTIVOS";"DFE_FECFES";"DATE";"7"
"DIAS_FESTIVOS";"DFE_COMENT";"VARCHAR2";"40"
"DIAS_PLANIF";"DPL_AREDES";"VARCHAR2";"2"
"DIAS_PLANIF";"DPL_ALMACE";"VARCHAR2";"3"
"DIAS_PLANIF";"DPL_FECPLA";"DATE";"7"
"DIAS_PLANIF";"DPL_PEDDIA";"NUMBER";"22"
"DIAS_PLANIF";"DPL_PALDIA";"NUMBER";"22"
"DIAS_PLANIF";"DPL_DIAPLA";"VARCHAR2";"1"
"DIAS_SERVAGEN";"DSA_AGENCI";"NUMBER";"22"
"DIAS_SERVAGEN";"DSA_DIASER";"VARCHAR2";"1"
"DIAS_SERVAGEN";"DSA_HORSER";"NUMBER";"22"
"DIAS_SERVAGEN";"DSA_USUARI";"VARCHAR2";"10"
"DIAS_SERVAGEN";"DSA_FECHOR";"DATE";"7"
"DIAS_SERVCLI";"DSC_CLIENT";"NUMBER";"22"
"DIAS_SERVCLI";"DSC_DIASER";"VARCHAR2";"1"
"DIAS_SERVCLI";"DSC_ABCSER";"VARCHAR2";"3"
"DIFER_INVENT";"DIF_FECINV";"DATE";"7"
"DIFER_INVENT";"DIF_TIPUBI";"VARCHAR2";"2"
"DIFER_INVENT";"DIF_PASILL";"VARCHAR2";"3"
"DIFER_INVENT";"DIF_COLUMN";"NUMBER";"22"
"DIFER_INVENT";"DIF_ALTURA";"NUMBER";"22"
"DIFER_INVENT";"DIF_ALMACE";"VARCHAR2";"3"
"DIFER_INVENT";"DIF_ARTICR";"VARCHAR2";"7"
"DIFER_INVENT";"DIF_VARLOR";"NUMBER";"22"
"DIFER_INVENT";"DIF_VARI1R";"VARCHAR2";"3"
"DIFER_INVENT";"DIF_VARI2R";"VARCHAR2";"2"
"DIFER_INVENT";"DIF_ARTICI";"VARCHAR2";"7"
"DIFER_INVENT";"DIF_VARLOI";"NUMBER";"22"
"DIFER_INVENT";"DIF_VARI1I";"VARCHAR2";"3"
"DIFER_INVENT";"DIF_VARI2I";"VARCHAR2";"2"
"DIFER_INVENT";"DIF_DISCRE";"VARCHAR2";"1"
"DIFER_INVENT";"DIF_OPERAR";"NUMBER";"22"
"DIFER_INVENT";"DIF_CAPUBR";"NUMBER";"22"
"DIFER_INVENT";"DIF_CAPUBI";"NUMBER";"22"
"DIFER_INVENT";"DIF_PALETR";"NUMBER";"22"
"DIFER_INVENT";"DIF_PALETI";"NUMBER";"22"
"DIFER_INVENT";"DIF_FECENR";"DATE";"7"
"DIFER_INVENT";"DIF_FECENI";"DATE";"7"
"DIFER_INVENT";"DIF_FECCAR";"DATE";"7"
"DIFER_INVENT";"DIF_FECCAI";"DATE";"7"
"DIFER_INVENT";"DIF_UNICAR";"NUMBER";"22"
"DIFER_INVENT";"DIF_UNICAI";"NUMBER";"22"
"DIFER_INVENT";"DIF_UNIRER";"NUMBER";"22"
"DIFER_INVENT";"DIF_UNIREI";"NUMBER";"22"
"DIFER_INVENT";"DIF_STOCKR";"NUMBER";"22"
"DIFER_INVENT";"DIF_STOCKI";"NUMBER";"22"
"DIFER_INVENT";"DIF_CAJPAR";"NUMBER";"22"
"DIFER_INVENT";"DIF_CAJPAI";"NUMBER";"22"
"DIFER_INVENT";"DIF_ALTCAR";"NUMBER";"22"
"DIFER_INVENT";"DIF_ALTCAI";"NUMBER";"22"
"DIFER_INVENT";"DIF_LARCAR";"NUMBER";"22"
"DIFER_INVENT";"DIF_LARCAI";"NUMBER";"22"
"DIFER_INVENT";"DIF_ANCCAR";"NUMBER";"22"
"DIFER_INVENT";"DIF_ANCCAI";"NUMBER";"22"
"DIFER_INVENT";"DIF_PESCAR";"NUMBER";"22"
"DIFER_INVENT";"DIF_PESCAI";"NUMBER";"22"
"DIFER_INVENT";"DIF_LOTEFR";"VARCHAR2";"15"
"DIFER_INVENT";"DIF_LOTEFI";"VARCHAR2";"15"
"DIFER_INVENT";"DIF_EAN13R";"NUMBER";"22"
"DIFER_INVENT";"DIF_EAN13I";"NUMBER";"22"
"DIFER_INVENT";"DIF_DUN14R";"NUMBER";"22"
"DIFER_INVENT";"DIF_DUN14I";"NUMBER";"22"
"DIFER_INVENT";"DIF_SITINV";"VARCHAR2";"2"
"DIFER_INVENT";"DIF_PROPIR";"NUMBER";"22"
"DIFER_INVENT";"DIF_PROPII";"NUMBER";"22"
"DISTANCIAS";"DIS_INSTAL";"VARCHAR2";"2"
"DISTANCIAS";"DIS_MUELLE";"NUMBER";"22"
"DISTANCIAS";"DIS_ALMACE";"VARCHAR2";"3"
"DISTANCIAS";"DIS_PASILL";"VARCHAR2";"3"
"DISTANCIAS";"DIS_DISTAN";"NUMBER";"22"
"DUN14_ARTIC";"D14_ALMACE";"VARCHAR2";"3"
"DUN14_ARTIC";"D14_ARTICU";"VARCHAR2";"7"
"DUN14_ARTIC";"D14_VARIA1";"VARCHAR2";"3"
"DUN14_ARTIC";"D14_VARIA2";"VARCHAR2";"2"
"DUN14_ARTIC";"D14_VARLOG";"NUMBER";"22"
"DUN14_ARTIC";"D14_CODIGO";"NUMBER";"22"
"DUN14_ARTIC";"D14_FECALT";"DATE";"7"
"DUN14_ARTIC";"D14_UNICAJ";"NUMBER";"22"
"DUN14_ARTIC";"D14_PROPIE";"NUMBER";"22"
"ERRORES_PICKVOZ";"EPV_ERRAPI";"NUMBER";"22"
"ERRORES_PICKVOZ";"EPV_ERRTAL";"NUMBER";"22"
"ESCANDALLOS";"ESC_ALMACE";"VARCHAR2";"3"
"ESCANDALLOS";"ESC_CODIGO";"VARCHAR2";"7"
"ESCANDALLOS";"ESC_DENOMI";"VARCHAR2";"40"
"ESCANDALLOS";"ESC_ARTICU";"VARCHAR2";"7"
"ESCANDALLOS";"ESC_VARIA1";"VARCHAR2";"3"
"ESCANDALLOS";"ESC_VARIA2";"VARCHAR2";"2"
"ESCANDALLOS";"ESC_VARLOG";"NUMBER";"22"
"ESCANDALLOS";"ESC_INDGUI";"VARCHAR2";"1"
"ESCANDALLOS";"ESC_CANTID";"NUMBER";"22"
"ESCANDALLOS";"ESC_TIEPRE";"NUMBER";"22"
"ESCANDALLOS";"ESC_ESCGUI";"VARCHAR2";"1"
"ESCANDALLOS";"ESC_ESCMAS";"VARCHAR2";"1"
"ESCANDALLOS";"ESC_PORCTO";"NUMBER";"22"
"ESCANDALLOS";"ESC_PROPIE";"NUMBER";"22"
"FALTAS_MUELLE";"FMU_INSTAL";"VARCHAR2";"2"
"FALTAS_MUELLE";"FMU_MUELLE";"NUMBER";"22"
"FALTAS_MUELLE";"FMU_ALMACE";"VARCHAR2";"3"
"FALTAS_MUELLE";"FMU_ARTICU";"VARCHAR2";"7"
"FALTAS_MUELLE";"FMU_VARIA1";"VARCHAR2";"3"
"FALTAS_MUELLE";"FMU_VARIA2";"VARCHAR2";"2"
"FALTAS_MUELLE";"FMU_VARLOG";"NUMBER";"22"
"FALTAS_MUELLE";"FMU_PROPIE";"NUMBER";"22"
"GRUPO_ARPICKING";"GAP_ALMACE";"VARCHAR2";"3"
"GRUPO_ARPICKING";"GAP_SECCIO";"VARCHAR2";"2"
"GRUPO_ARPICKING";"GAP_CODIGO";"VARCHAR2";"2"
"GRUPO_ARPICKING";"GAP_DENOMI";"VARCHAR2";"40"
"GRUPOS_PRODUCTO";"GRP_CODIGO";"VARCHAR2";"2"
"GRUPOS_PRODUCTO";"GRP_DENOMI";"VARCHAR2";"40"
"HOJA_RUTA";"HRU_CODIGO";"NUMBER";"22"
"HOJA_RUTA";"HRU_FECHOR";"DATE";"7"
"HOJA_RUTA";"HRU_CAMION";"NUMBER";"22"
"HOJA_RUTA";"HRU_CONDUC";"NUMBER";"22"
"HOJA_RUTA";"HRU_ACOMPA";"NUMBER";"22"
"HOJA_RUTA";"HRU_TRANSP";"NUMBER";"22"
"HOJA_RUTA";"HRU_VOLUME";"NUMBER";"22"
"HOJA_RUTA";"HRU_NUMPAL";"NUMBER";"22"
"HOJA_RUTA";"HRU_NUMCAR";"NUMBER";"22"
"HOJA_RUTA";"HRU_PESRUT";"NUMBER";"22"
"HOJA_RUTA";"HRU_IMPORT";"NUMBER";"22"
"HOJA_RUTA";"HRU_SITRUT";"VARCHAR2";"2"
"ID_UBIC_ALMAC";"IUA_CODIDN";"VARCHAR2";"20"
"ID_UBIC_ALMAC";"IUA_ALMACE";"VARCHAR2";"3"
"ID_UBIC_ALMAC";"IUA_PASILL";"VARCHAR2";"3"
"ID_UBIC_ALMAC";"IUA_COLUMN";"NUMBER";"22"
"ID_UBIC_ALMAC";"IUA_ALTURA";"NUMBER";"22"
"ID_UBIC_PICKING";"IUP_CODIDN";"VARCHAR2";"20"
"ID_UBIC_PICKING";"IUP_ALMACE";"VARCHAR2";"3"
"ID_UBIC_PICKING";"IUP_PASILL";"VARCHAR2";"3"
"ID_UBIC_PICKING";"IUP_COLUMN";"NUMBER";"22"
"ID_UBIC_PICKING";"IUP_ALTURA";"NUMBER";"22"
